src/datasets/TrialMoonwalk/Falling/Falling/clip_0011.mp4,2
src/datasets/TrialMoonwalk/Falling/Falling/clip_0001.mp4,2
src/datasets/TrialMoonwalk/Falling/Falling/clip_0006.mp4,2
src/datasets/TrialMoonwalk/Falling/Falling/clip_0014.mp4,2
src/datasets/TrialMoonwalk/Falling/Falling/clip_0008.mp4,2
src/datasets/TrialMoonwalk/Driving/clip_0014.mp4,1
src/datasets/TrialMoonwalk/Driving/clip_0008.mp4,1
src/datasets/TrialMoonwalk/Driving/clip_0039.mp4,1
src/datasets/TrialMoonwalk/Driving/clip_0026.mp4,1
src/datasets/TrialMoonwalk/Driving/clip_0045.mp4,1
src/datasets/TrialMoonwalk/Servicing Astronaut/clip_0020.mp4,0
src/datasets/TrialMoonwalk/Servicing Astronaut/clip_0027.mp4,0
src/datasets/TrialMoonwalk/Servicing Astronaut/clip_0014.mp4,0
src/datasets/TrialMoonwalk/Servicing Astronaut/clip_0008.mp4,0
src/datasets/TrialMoonwalk/Servicing Astronaut/clip_0026.mp4,0









